fintype	type	index	image	md_path	background_story	information	round	question	A	B	C	D	answer
财务指标分析	lc	210593	data/figure/lc/2024-07-22--西南证券-宏观周报：货币政策保持稳健，“特朗普交易”加速_page9_图9农产品价格指数上升更新至2024年7月18日.jpg				2.0	根据第一轮的回答，这张图表显示的是哪一年农产品批发价格指数达到最高点？	2020-07-18	2021-01-18	2023-07-18		B
财务指标分析	lc	210593	data/figure/lc/2024-07-22--西南证券-宏观周报：货币政策保持稳健，“特朗普交易”加速_page9_图9农产品价格指数上升更新至2024年7月18日.jpg				3.0	结合第二轮的答案，你认为导致2021年初农产品批发价格指数达到最高点的原因可能是什么？	货币政策收紧	自然灾害影响	市场需求增加		B
财务指标分析	lc	210593	data/figure/lc/2024-07-22--西南证券-宏观周报：货币政策保持稳健，“特朗普交易”加速_page9_图9农产品价格指数上升更新至2024年7月18日.jpg				4.0	根据第三轮的回答，如果自然灾害是导致农产品价格上涨的主要原因，那么这种价格上涨对消费者有什么影响？	消费者购买力下降	消费者需求减少	消费者转向其他替代品		A
财务指标分析	lc	210593	data/figure/lc/2024-07-22--西南证券-宏观周报：货币政策保持稳健，“特朗普交易”加速_page9_图9农产品价格指数上升更新至2024年7月18日.jpg				5.0	结合第四轮的回答，如果消费者购买力下降，会对宏观经济产生什么影响？	通货膨胀加剧	经济增长放缓	失业率降低		B
财务指标分析	lc	210593	data/figure/lc/2024-07-22--西南证券-宏观周报：货币政策保持稳健，“特朗普交易”加速_page9_图9农产品价格指数上升更新至2024年7月18日.jpg				6.0	根据第五轮的回答，如果经济增长放缓，政府可能会采取什么措施来刺激经济？	提高利率	减税降费	增加出口关税		B
财务指标分析	frg	210836	data/figure/frg/2024-06-14--消费电子-安克创新-跨境电商龙头企业，成长动能充沛_page4_图2安克创新股份股权结构截至公司2024年一季报.jpg				1.0	请你描述一下这个图片，以下为选项	这是一张股权结构图，显示了安克创新科技股份有限公司的股东及其持股比例。	这是一张财务报表，显示了公司的收入和支出情况。	这是一张组织结构图，显示了公司的部门设置。		A
财务指标分析	frg	210836	data/figure/frg/2024-06-14--消费电子-安克创新-跨境电商龙头企业，成长动能充沛_page4_图2安克创新股份股权结构截至公司2024年一季报.jpg				2.0	根据第一轮的回答，这张股权结构图中最大的股东是谁？以下为选项	阳萌	赵东平	香港中央结算有限公司		A
财务指标分析	frg	210836	data/figure/frg/2024-06-14--消费电子-安克创新-跨境电商龙头企业，成长动能充沛_page4_图2安克创新股份股权结构截至公司2024年一季报.jpg				3.0	根据第二轮的回答，阳萌持有安克创新科技股份有限公司多少股份？以下为选项	44.04%	11.98%	8.76%		A
财务指标分析	frg	210836	data/figure/frg/2024-06-14--消费电子-安克创新-跨境电商龙头企业，成长动能充沛_page4_图2安克创新股份股权结构截至公司2024年一季报.jpg				4.0	根据第三轮的回答，除了阳萌之外，第二大个人股东是谁？以下为选项	赵东平	吴文龙	贺丽		A
财务指标分析	frg	210836	data/figure/frg/2024-06-14--消费电子-安克创新-跨境电商龙头企业，成长动能充沛_page4_图2安克创新股份股权结构截至公司2024年一季报.jpg				5.0	根据第四轮的回答，赵东平持有安克创新科技股份有限公司多少股份？以下为选项	11.98%	8.76%	4.25%		A
财务指标分析	frg	210836	data/figure/frg/2024-06-14--消费电子-安克创新-跨境电商龙头企业，成长动能充沛_page4_图2安克创新股份股权结构截至公司2024年一季报.jpg				6.0	根据第五轮的回答，如果阳萌和赵东平决定联合行动，他们总共持有安克创新科技股份有限公司多少股份？以下为选项	56.02%	55.82%	52.8%		A
财务指标分析	frg	210871	data/figure/frg/2024-01-19--美容护理-丸美股份-首次覆盖报告：主品牌蓄力调整可期，恋火打开彩妆第二增长曲线_page22_图32丸美明星代言梳理.jpg				2.0	从2007年到2023年，丸美股份的代言人策略发生了什么变化？以下为选项	代言人越来越年轻化	代言人越来越多样化	代言人越来越国际化		A
财务指标分析	frg	210871	data/figure/frg/2024-01-19--美容护理-丸美股份-首次覆盖报告：主品牌蓄力调整可期，恋火打开彩妆第二增长曲线_page22_图32丸美明星代言梳理.jpg				3.0	为什么丸美股份会选择年轻化的代言人策略？以下为选项	吸引年轻消费者，扩大市场份额	提高品牌知名度，增加销售额	降低代言成本，提高利润率		A
财务指标分析	frg	210871	data/figure/frg/2024-01-19--美容护理-丸美股份-首次覆盖报告：主品牌蓄力调整可期，恋火打开彩妆第二增长曲线_page22_图32丸美明星代言梳理.jpg				4.0	结合金融理论，丸美股份的代言人策略对其股价有何影响？以下为选项	积极影响，因为代言人策略能够提升品牌价值和市场竞争力	消极影响，因为代言人策略会增加运营成本，影响利润	没有影响，因为代言人策略与股价无关		A
财务指标分析	hg	210981	data/figure/hg/2024-07-26--汽车零部件-继峰股份-首次覆盖深度报告：多元业态协同发展，内饰专家开启全球新征程_page17_图36平均产品单价元套.jpg				5.0	假设公司每年销售1000套乘用车座椅总成，每套利润率为20%，那么每年的利润是多少？以下为选项	1600000元	1760000元	1920000元	B	
财务指标分析	hg	211025	data/figure/hg/2024-07-18--光伏设备-禾迈股份-微逆踏浪高歌进，储能风起正当时_page18_图36Enphase禾迈昱能销售商分布对比家.jpg				1.0	请你描述一下这个图片，以下为选项	该图表显示了Enphase、禾迈和显能三家公司在不同地区的销售商分布对比	该图表显示了Enphase、禾迈和显能在欧洲的销售数据	该图表显示了Enphase、禾迈和显能在北美的销售数据	A	
财务指标分析	hg	211025	data/figure/hg/2024-07-18--光伏设备-禾迈股份-微逆踏浪高歌进，储能风起正当时_page18_图36Enphase禾迈昱能销售商分布对比家.jpg				2.0	根据图表，哪一家公司在欧洲的销售商数量最多？	Enphase	禾迈	显能	A	
财务指标分析	hg	211025	data/figure/hg/2024-07-18--光伏设备-禾迈股份-微逆踏浪高歌进，储能风起正当时_page18_图36Enphase禾迈昱能销售商分布对比家.jpg				3.0	在拉美地区，哪家公司的销售商数量最少？	Enphase	禾迈	显能	B	
财务指标分析	hg	211031	data/figure/hg/2024-07-15--电力行业-中闽能源-优质新能源运营商，海上风电发展空间较大_page21_图322022年福建省制造业能耗居前的细分行业万吨标准煤.jpg				1.0	请你描述一下这个图片，以下为选项	2022年福建省制造业能耗居前的细分行业万吨标准煤消耗量	2022年福建省制造业各行业的利润情况	2022年福建省制造业各行业的产值分布	A	
财务指标分析	hg	211031	data/figure/hg/2024-07-15--电力行业-中闽能源-优质新能源运营商，海上风电发展空间较大_page21_图322022年福建省制造业能耗居前的细分行业万吨标准煤.jpg				2.0	根据图片，哪个行业是能耗最高的？	化学原料和化学制品制造业	黑色金属冶炼和压延加工业	石油加工、炼焦和核燃料加工业	C	
财务指标分析	hg	211031	data/figure/hg/2024-07-15--电力行业-中闽能源-优质新能源运营商，海上风电发展空间较大_page21_图322022年福建省制造业能耗居前的细分行业万吨标准煤.jpg				3.0	如果要减少福建省制造业的能耗，应该优先考虑哪些行业？	橡胶和塑料制品业	非金属矿物制品业	石油加工、炼焦和核燃料加工业	C	
财务指标分析	hg	211075	data/figure/hg/2024-06-30--文化传媒-万达电影-深度报告：重整旗鼓，三大战略蓄势待发_page36_图表短期借款长期借款亿元.jpg				3.0	为什么2020年的短期借款为0？,以下为选项	公司可能在2020年偿还了所有短期借款。	公司可能在2020年没有新的短期借款需求。	数据记录错误。	A	
财务指标分析	hg	211075	data/figure/hg/2024-06-30--文化传媒-万达电影-深度报告：重整旗鼓，三大战略蓄势待发_page36_图表短期借款长期借款亿元.jpg				4.0	根据图表，2021年的短期借款和长期借款分别是多少？,以下为选项	31.1亿和21.6亿	21.6亿和31.1亿	21.6亿和0.0亿	A	
财务指标分析	hg	211075	data/figure/hg/2024-06-30--文化传媒-万达电影-深度报告：重整旗鼓，三大战略蓄势待发_page36_图表短期借款长期借款亿元.jpg				5.0	从2015年到2024年第一季度，长期借款的变化趋势是怎样的？,以下为选项	总体呈下降趋势	总体呈上升趋势	先上升后下降	A	
财务指标分析	hg	211075	data/figure/hg/2024-06-30--文化传媒-万达电影-深度报告：重整旗鼓，三大战略蓄势待发_page36_图表短期借款长期借款亿元.jpg				6.0	结合图表数据，你认为万达电影在2022年采取了什么财务策略？,以下为选项	增加了短期借款以应对短期资金需求。	减少了长期借款以降低财务风险。	保持短期借款不变，增加长期借款。	B	
财务指标分析	sdt	220050	data/figure/sdt/2022-11-23--电池-鹏辉能源-公司首次覆盖报告：户储电池全球前二，大储电池放量在即_page22_表17公司营收拆分与盈利预测.jpg,data/figure/sdt/2022-11-23--电池-鹏辉能源-公司首次覆盖报告：户储电池全球前二，大储电池放量在即_page16_表12预计2025年全球表后储能市场规模超100GWh.jpg,data/figure/sdt/2022-11-23--电池-鹏辉能源-公司首次覆盖报告：户储电池全球前二，大储电池放量在即_page15_表1110kW光伏系统配储的IRR为186.jpg				1.0	根据上一轮问题的答案，储能电池在2023年的毛利率预测是多少？	19.2%	18.6%	18.0%	16.7%	A
财务指标分析	sdt	220050	data/figure/sdt/2022-11-23--电池-鹏辉能源-公司首次覆盖报告：户储电池全球前二，大储电池放量在即_page22_表17公司营收拆分与盈利预测.jpg,data/figure/sdt/2022-11-23--电池-鹏辉能源-公司首次覆盖报告：户储电池全球前二，大储电池放量在即_page16_表12预计2025年全球表后储能市场规模超100GWh.jpg,data/figure/sdt/2022-11-23--电池-鹏辉能源-公司首次覆盖报告：户储电池全球前二，大储电池放量在即_page15_表1110kW光伏系统配储的IRR为186.jpg				2.0	根据上一轮问题的答案，储能电池在2023年的营业成本预测是多少？	108.71亿元	168.33亿元	133.60亿元	50.06亿元	A
财务指标分析	sdt	220050	data/figure/sdt/2022-11-23--电池-鹏辉能源-公司首次覆盖报告：户储电池全球前二，大储电池放量在即_page22_表17公司营收拆分与盈利预测.jpg,data/figure/sdt/2022-11-23--电池-鹏辉能源-公司首次覆盖报告：户储电池全球前二，大储电池放量在即_page16_表12预计2025年全球表后储能市场规模超100GWh.jpg,data/figure/sdt/2022-11-23--电池-鹏辉能源-公司首次覆盖报告：户储电池全球前二，大储电池放量在即_page15_表1110kW光伏系统配储的IRR为186.jpg				3.0	根据上一轮问题的答案，储能电池在2023年的营业收入预测是多少？	17.42亿元	50.06亿元	133.60亿元	205.40亿元	C
财务指标分析	sdt	220050	data/figure/sdt/2022-11-23--电池-鹏辉能源-公司首次覆盖报告：户储电池全球前二，大储电池放量在即_page22_表17公司营收拆分与盈利预测.jpg,data/figure/sdt/2022-11-23--电池-鹏辉能源-公司首次覆盖报告：户储电池全球前二，大储电池放量在即_page16_表12预计2025年全球表后储能市场规模超100GWh.jpg,data/figure/sdt/2022-11-23--电池-鹏辉能源-公司首次覆盖报告：户储电池全球前二，大储电池放量在即_page15_表1110kW光伏系统配储的IRR为186.jpg				4.0	根据上一轮问题的答案，动力电池在2023年的毛利预测是多少？	2.22亿元	3.18亿元	3.53亿元	25.20亿元	B
财务指标分析	sdt	220050	data/figure/sdt/2022-11-23--电池-鹏辉能源-公司首次覆盖报告：户储电池全球前二，大储电池放量在即_page22_表17公司营收拆分与盈利预测.jpg,data/figure/sdt/2022-11-23--电池-鹏辉能源-公司首次覆盖报告：户储电池全球前二，大储电池放量在即_page16_表12预计2025年全球表后储能市场规模超100GWh.jpg,data/figure/sdt/2022-11-23--电池-鹏辉能源-公司首次覆盖报告：户储电池全球前二，大储电池放量在即_page15_表1110kW光伏系统配储的IRR为186.jpg				5.0	根据上一轮问题的答案，动力电池在2023年的毛利率预测是多少？	43%	14.0%	14.0%	11.0%	A
财务指标分析	sdt	220059	data/figure/sdt/2022-11-11--生物制品-毕得医药-公司首次覆盖报告：聚焦新药研发前端，服务全球客户_page18_表9与可比公司相比估值具有性价比.jpg,data/figure/sdt/2022-11-11--生物制品-毕得医药-公司首次覆盖报告：聚焦新药研发前端，服务全球客户_page15_表7对头部客户的依赖度逐渐降低.jpg				1.0	根据表格1.png，以下为问题。2022年药石科技的收盘价是多少？	89.75	164.10	300725.SZ	300725.SZ	A
财务指标分析	sdt	220059	data/figure/sdt/2022-11-11--生物制品-毕得医药-公司首次覆盖报告：聚焦新药研发前端，服务全球客户_page18_表9与可比公司相比估值具有性价比.jpg,data/figure/sdt/2022-11-11--生物制品-毕得医药-公司首次覆盖报告：聚焦新药研发前端，服务全球客户_page15_表7对头部客户的依赖度逐渐降低.jpg				2.0	根据表格1.png和表格2.png，以下为问题。2021年药明康德在第二大客户中的占比是多少？	9.08%	6.69%	3.39%	3.16%	A
财务指标分析	sdt	220059	data/figure/sdt/2022-11-11--生物制品-毕得医药-公司首次覆盖报告：聚焦新药研发前端，服务全球客户_page18_表9与可比公司相比估值具有性价比.jpg,data/figure/sdt/2022-11-11--生物制品-毕得医药-公司首次覆盖报告：聚焦新药研发前端，服务全球客户_page15_表7对头部客户的依赖度逐渐降低.jpg				3.0	根据表格1.png和表格2.png，以下为问题.2021年FluorochemLimited在第二大客户中的占比是多少?	9.08%	6.69%	3.39%	3.16%	A
财务指标分析	sdt	220059	data/figure/sdt/2022-11-11--生物制品-毕得医药-公司首次覆盖报告：聚焦新药研发前端，服务全球客户_page18_表9与可比公司相比估值具有性价比.jpg,data/figure/sdt/2022-11-11--生物制品-毕得医药-公司首次覆盖报告：聚焦新药研发前端，服务全球客户_page15_表7对头部客户的依赖度逐渐降低.jpg				4.0	根据表格1.png和表格2.png，以下为问题.2022年FluorochemLimited在第二大客户中的占比是多少?	9.08%	6.69%	3.39%	3.16%	B
财务指标分析	sdt	220059	data/figure/sdt/2022-11-11--生物制品-毕得医药-公司首次覆盖报告：聚焦新药研发前端，服务全球客户_page18_表9与可比公司相比估值具有性价比.jpg,data/figure/sdt/2022-11-11--生物制品-毕得医药-公司首次覆盖报告：聚焦新药研发前端，服务全球客户_page15_表7对头部客户的依赖度逐渐降低.jpg				5.0	根据表格1.png和表格2.png，以下为问题.2021年泰坦科技的PE（倍）是多少?	66.52	44.73	31.90	27.05	C
财务指标分析	pg	220279	data/figure/pg/2024-09-17--化学制品-一诺威-北交所公司深度报告：聚氨酯CPU全国单项冠军，技术+产业链共建竞争优势_page19_图162021年中国弹性体消费量在聚氨酯制品比重20.jpg,data/figure/pg/2024-06-03--船舶制造-中国船舶-船舶周期持续向上，中国船舶再创辉煌_page15_no_caption.jpg,data/figure/pg/2024-06-24--中药-葵花药业-品牌构筑核心壁垒，“六五”规划开启百亿目标_page7_图52023年公司各业务收入占比.jpg,data/figure/pg/2024-05-22--光伏设备-阳光电源-光储双轮驱动，龙头昂扬奋发_page21_图表51全球主要户储市场竞争格局.jpg				1.0	假设葵花药业的品牌构筑核心壁垒计划开启百亿目标，如果其化学药业务收入占比为23.85%，且中药业务收入占比为72.71%，那么营养保健品和其他业务收入占比之和为多少？	3.18%	0.26%	3.44%	3.44%	C
财务指标分析	hg	220328	data/figure/hg/2024-02-01--中诚信国际-2023年宏观经济及大类资产配置分析与2024年展望：2024年中国经济：稳与进、破与立中寻求再平衡_page24_图41消极情况下2024年出口同比或仅为1.jpg,data/figure/hg/2024-02-01--中诚信国际-2023年宏观经济及大类资产配置分析与2024年展望：2024年中国经济：稳与进、破与立中寻求再平衡_page24_no_caption.jpg				1.0	根据图1和图2，哪一年的出口同比和房地产投资同比均为负值？	2022年	2023年	2024年（消极情形）	2021年	C
财务指标分析	hg	220458	data/figure/hg/2023-10-25--中国银河-9月财政数据分析：收入印证复苏，支出持续加力_page2_图2公共财政收入完成进度.jpg,data/figure/hg/2023-10-25--中国银河-9月财政数据分析：收入印证复苏，支出持续加力_page3_图5公共财政支出完成进度.jpg,data/figure/hg/2023-10-25--中国银河-9月财政数据分析：收入印证复苏，支出持续加力_page4_图8财政分项支出同比增速9月边际变化.jpg,data/figure/hg/2023-10-25--中国银河-9月财政数据分析：收入印证复苏，支出持续加力_page5_图9政府性基金收入完成进度.jpg				1.0	根据图4，2023年9月与2023年8月相比，节能环保领域的支出同比增速变化了多少百分点？	增加了5个百分点	减少了5个百分点	增加了10个百分点	减少了10个百分点	B
财务指标分析	lc	220652	data/figure/lc/2023-12-25--中泰证券-高频数据观察：开工率整体下跌_page1_图表2煤炭库存百万吨.jpg,data/figure/lc/2023-12-25--中泰证券-高频数据观察：开工率整体下跌_page3_图表6100大中城市土地成交面积万平方米.jpg,data/figure/lc/2023-12-25--中泰证券-高频数据观察：开工率整体下跌_page3_图表530大中城市商品房成交面积万平方米.jpg,data/figure/lc/2023-12-25--中泰证券-高频数据观察：开工率整体下跌_page4_图表8乘用车当周日均销量同比4WMA.jpg				1.0	在2023年1月至10月期间，哪个城市的土地成交面积波动最大？	一线城市	二线城市	三线城市	无法确定	C
