fintype	type	index	image	md_path	background_story	information	round	question	A	B	C	D	answer
金融数据推理与理解	lc	130091	data/figure/lc/2023-07-27--民生证券-美联储7月议息会议点评：美联储加息的“最后一舞”_page1_图3前瞻指标显示美国失业率或将上升单位.jpg					图中失业率在哪几个时间段内显著上升？	2008-2009	2014-2015	2020-2021	2023-2024	A;C
金融数据推理与理解	hg	130164	data/figure/hg/2024-04-30--开源证券-兼评4月PMI数据：基本面分化明显，预期或将改善_page6_数据来源携程航班管家交运部去哪儿等开源证券研究所注入境游订单量和国内机票订单量增速较高此处未完整显示.jpg					在2024年，哪些指标的增速预计高于2019年？	入境游订单量	国内机票订单量	热门城市酒店订单量	人员流动量:小客车	B;D
金融数据推理与理解	hg	130176	data/figure/hg/2024-08-20--太平洋-7月金融数据点评：社融口径下信贷少见负增_page5_分项新增人民币贷款累计.jpg					哪一年的企业中长期贷款累计金额最高？	2018	2019	2020	2021	C;D
金融数据推理与理解	hg	130183	data/figure/hg/2024-01-04--华福证券-12月全球经济观察：近四次加息-降息周期中主要大类资产表现_page14_图表1512月大宗商品涨跌不一.jpg					在 12 月的涨跌幅中，哪些商品表现出了显著的负向增长？	棉花	LME3 个月铅	CBOT 大豆	NYMEX 轻质原油	A;B
金融数据推理与理解	hg	130185	data/figure/hg/2023-12-07--东吴证券-宏观点评：11月出口：增速转正背后的三个关注点_page2_图211月韩国半导体出口改善较大.jpg					根据直方图，以下哪些产品的出口增速在2023年11月出现了负增长？	钢铁制品	汽车零部件	平板显示器	纤维	A;B
金融数据推理与理解	hg	130198	data/figure/hg/2022-10-28--中银证券-1-9月工企利润数据点评：盈利单月降幅收窄，结构继续优化_page2_图表5采矿业利润结构表现.jpg					在过去的12个月平均中，哪些行业的利润占比超过20%？	煤炭开采和洗选业	石油和天然气开采业	黑色金属矿采选业	有色金属矿采选业	A;B
金融数据推理与理解	hg	130224	data/figure/hg/2024-07-30--天风证券-海外与大类周报：美股小盘风格能否延续强势_page13_图44美股风格指数估值与历史分位.jpg					哪只指数的PE(TTM)五年分位数最低？	标普500	道琼斯工业平均指数	纳斯达克指数	罗素1000	A;B
金融数据推理与理解	hg	130226	data/figure/hg/2023-03-10--国投安信期货-2月物价数据快报_page0_图CPI食品类环比.jpg					在2023年2月，哪些食品类别的价格变化幅度最大？	鲜菜	猪肉	水产品	鲜果	B;C
金融数据推理与理解	hg	130227	data/figure/hg/2023-02-14--银河期货-四季度我国国际收支初步数据分析：基础性国际收支顺差萎缩_page4_图9季度储备资产变动.jpg					在直方图中，储备资产变动为负值的季度有哪些？	18-Q4	19-Q4	20-Q4	21-Q4	A;B;C
金融数据推理与理解	hg	130297	data/figure/hg/2023-04-24--东吴证券-宏观点评：出口“逆袭”带来的意外后果_page3_图52022年新疆等中西部省份出口增速突出.jpg					以下哪些省份的出口同比增速为负值？	北京	天津	河北	山西	B;C
金融数据推理与理解	frg	130670	data/figure/frg/2022-12-20--包装材料-昇兴股份-核心客户放量+产能持续提升，业绩有望快速释放_page4_图1昇兴股份发展历程.jpg					以下哪些年份昇兴股份发生了重大收购或合作？	2016	2018	2020	2022	A;B
金融数据推理与理解	pg	130758	data/figure/pg/2023-07-23--有色金属-华峰铝业-需求多点开花，强者恒强尽享行业高景气_page15_图表27我国数据中心能耗分布示意图.jpg					根据图表，我国数据中心能耗中，哪些部分的占比低于20%？	IT设备能耗	散热能耗	供配电能耗	照明及其他	C;D
金融数据推理与理解	pg	130785	data/figure/pg/2023-02-22--生物制品-近岸蛋白-深度报告：国内重组蛋白应用领先企业_page16_no_caption.jpg					图中哪个企业的市场份额占比最大？	R&D Systems	Pepro Tech	义翘神州	其他企业	D
金融数据推理与理解	pg	130792	data/figure/pg/2022-11-13--有色金属-鼎胜新材-电池铝箔高景气，龙头企业优势凸显_page7_图122021年全球锂离子电池出货量占比.jpg					根据2021年全球锂离子电池出货量占比，哪些类型的电池出货量占比低于30%？	动力	储能	小型电池	以上都不是	B;C
金融数据推理与理解	pg	130803	data/figure/pg/2023-09-19--工程机械-浙江鼎力-海外市场扩张及臂式产品放量驱动公司成长_page7_图表720年高空坠落安全事故在房屋市政工程占59.jpg					根据图中信息，占比比“触电”业务多的有哪些？	高处坠落	物体打击	起重机械伤害	土方、基坑坍塌	A;B;C;D
金融数据推理与理解	pg	130811	data/figure/pg/2023-12-05--专业服务-普蕊斯-乘行业东风快速成长的SMO领军企业_page11_图表24中国SMO公司人员规模分布.jpg					根据图中信息，人员规模超过500人的SMO公司占比为多少？	10.26%	7.69%	35.90%	46.15%	A;B
金融数据推理与理解	pg	130817	data/figure/pg/2023-07-23--有色金属-华峰铝业-需求多点开花，强者恒强尽享行业高景气_page17_图表342022年格朗吉斯产量下游应用占比.jpg					根据2022年格朗吉斯产量下游应用占比，以下哪些应用领域占比超过20%？	Automotive	HVAC	Speciality packaging	Other niches	A;B
金融数据推理与理解	pg	130893	data/figure/pg/2022-11-02--煤炭行业-中煤能源-中煤能源：低估的央企煤炭巨头_page7_图52021年中煤能源毛利结构.jpg					根据图中信息，占比排名前三的业务是：	煤炭业务	煤化工业务	煤矿装备制造	金融业务	A;B;C
金融数据推理与理解	pg	130902	data/figure/pg/2022-11-18--家电行业-恒太照明-北交所新股研究简报：深耕LED照明领域，工矿灯出口冠军_page11_图表202020年中国LED照明市场份额.jpg					根据图中数据，以下哪几项描述最符合2020年中国LED照明市场份额的结构？	商用照明占比35%	交通照明占比12%	民用照明占比30%	景观照明占比20%	A;B;C;D
金融数据推理与理解	pg	130940	data/figure/pg/2023-01-19--互联网服务-宝信软件-深度报告（2）：国之重器，高端智能制造龙头肩负使命，巨舰起航_page33_图352019年国内管理运营类工业软件结构.jpg					根据图中占比情况，下列哪些组合的软件类型占比之和超过50%？	ERP, FM, HRM	SCM, CRM, EAM	ERP, SCM, 其他	FM, HRM, EAM	A;C
金融数据推理与理解	pg	130948	data/figure/pg/2023-02-09--农牧饲渔-圣农发展-公司深度分析：产业链一体化龙头，生食+熟食双轮驱动_page12_图222022年国内白羽肉鸡行业更新祖代品种结构.jpg					根据图中数据，哪两个品种的占比差距最大？	Cobb和Ross308	Cobb和Hubbard	Cobb和AA+	Cobb和SZ901	A;B
金融数据推理与理解	pg	130971	data/figure/pg/2023-12-20--证券-兴业证券-公司季报点评：自营业务承压，公司第三季度出现亏损_page7_no_caption.jpg					根据饼图，以下关于公司业绩表现的描述哪些是正确的？	最新季度优于大市的表现占比为89.3%	上一季度优于大市的表现占比为89.6%	最新季度中性表现占比为9.6%	上一季度中性表现占比为9.2%	A;B;C;D
金融数据推理与理解	pg	130996	data/figure/pg/2023-03-07--电子元件-三环集团-陶瓷材料专家，丰富产品线贡献多维业绩增量_page19_图表55中国光伏陶瓷插芯市占率2021.jpg					根据图表55，以下哪些因素可能导致中国光伏陶瓷插芯市占率的变化？	国内市场需求变化	海外市场竞争加剧	技术创新和产品升级	政策法规变动	A;B;C;D
金融数据推理与理解	fs	131059	data/figure/fs/2024-08-31--互联网服务-宝信软件-业绩稳步增长，PLC+机器人业务推进顺利_page2_图表1宝信软件盈利预测百万元.jpg					2024E 年的流动负债包括哪些具体项目？	短期借款	应付账款	预收款项	其他应付款	A;B;D
金融数据推理与理解	fs	131084	data/figure/fs/2024-08-17--电子元件-华工科技-2024年半年报点评：Q2业绩同环比恢复显著，光模块领域进展迅速_page1_公司财务报表数据预测汇总.jpg					2024E 年的流动负债中，哪些项目占比最大？	短期借款	应付账款及票据	其他流动负债	长期借款	B;C
金融数据推理与理解	fs	131157	data/figure/fs/2024-06-30--塑料制品-英科再生-动态报告：落实“全产业链、全球化”布局的再生“艺术家”_page12_公司财务报表数据预测汇总.jpg					2024E 年的流动负债中，哪些项目占比最大？	短期借款	应付账款及票据	其他流动负债	长期借款	A;B
金融数据推理与理解	fs	131191	data/figure/fs/2024-06-04--通用设备-联德股份-深耕精密铸造，出海驱动高增长_page22_财务报表和主要财务比率.jpg					2024E 年的营业利润受到哪些因素的影响？	营业收入增加	营业成本减少	管理费用增加	财务费用减少	A;D
金融数据推理与理解	fs	131192	data/figure/fs/2024-06-03--光学光电子-路维光电-拟收购成都路维部分股权，进一步提升整体管理效率_page1_no_caption.jpg					2023A 至 2026E 年间，哪些年份的营业利润增长率高于 5%？	2024E	2025E	2026E	2023A	B;C
金融数据推理与理解	fs	131207	data/figure/fs/2024-05-20--有色金属-兴业银锡-2023年报及2024一季报点评：复产+技改带动23年业绩大幅增长，量价齐升继续提振业绩释放_page1_图表1财务预测摘要.jpg					2023A 至 2026E 年间，哪些年份的营业利润增长率超过 50%？	2024E	2025E	2026E	2023A	B;C
金融数据推理与理解	fs	131221	data/figure/fs/2024-05-08--农牧饲渔-秋乐种业-玉米种优质企业，新品种助力业务稳增长_page23_秋乐种业三大财务预测表.jpg					2023A 至 2026E 年间，哪些年份的营业总收入增长率超过 20%？	2024E	2025E	2026E	2023A	B;C
金融数据推理与理解	fs	131231	data/figure/fs/2024-05-02--能源金属-天齐锂业-2024年一季报点评：受高价库存和SQM税务影响，Q1盈利触底_page1_天齐锂业三大财务预测表.jpg					2023A 至 2026E 年间，哪些年份的营业总收入高于 40,000 百万元？	2023A	2024E	2025E	2026E	A;D
金融数据推理与理解	fs	131233	data/figure/fs/2024-04-30--文化传媒-万达电影-公司2023年报暨2024一季报点评：票房收入复苏明显，影剧游内容储备丰富_page1_一公司财务预测表.jpg					2023A 至 2026E 年间，哪些年份的营业成本占比低于 40%？	2023A	2024E	2025E	2026E	B;C
金融数据推理与理解	fs	131261	data/figure/fs/2024-04-15--软件开发-国能日新-业绩保持稳步增长，电网侧收入高速增长，创新业务突破_page2_一公司财务预测表.jpg					2024E 年的流动负债中，哪些项目占比最大？	应付账款	短期借款	其他	预付账款	A;C
金融数据推理与理解	fs	131272	data/figure/fs/2024-04-08--通用设备-华光新材-公司年报点评：23年归母净利润0.42亿元，同比增长377.19%，拓展电子和新能源汽车赛道_page2_财务报表分析和预测.jpg					2023A 至 2026E 年间，哪些年份的毛利率超过 13%？	2023	2024E	2025E	2026E	C;D
金融数据推理与理解	fs	131281	data/figure/fs/2024-04-03--酿酒行业-贵州茅台-贵州茅台23年报点评：增长势能足冲刺十四五_page2_no_caption.jpg					2023年至2026E年间，哪些年份的营业利润增长幅度最大？	2024E	2025E	2026E	2023	B;C
金融数据推理与理解	fs	131287	data/figure/fs/2024-01-15--贸易行业-兰生股份-会展业务全面恢复，Q4非经拖累业绩_page1_no_caption.jpg					2024E 年的流动负债中，哪些项目占比最大？	短期借款	应付账款	其他	预付账款	A;B
金融数据推理与理解	fs	131358	data/figure/fs/2024-02-21--半导体-颀中科技-Q4业绩同比显著增长，发力非显封测构筑第二成长曲线_page3_no_caption.jpg					2022A 至 2025E 年间，哪些年份的营业利润增长率高于 20%？	2023E	2024E	2025E	2022A	B;C
金融数据推理与理解	fs	131359	data/figure/fs/2024-02-20--汽车整车-上汽集团-1月批发同比+3%，新能源车销量同比高增_page1_上汽集团三大财务预测表.jpg					2022A 至 2025E 年间，哪些年份的营业总收入高于 740,000 百万元？	2022A	2023E	2024E	2025E	A;D
金融数据推理与理解	fs	131408	data/figure/fs/2024-01-12--计算机设备-雷神科技-公司动态研究报告：专业电竞PC及外设硬件设备商，“电竞+信创”双轮驱动新发展_page2_公司盈利预测百万元.jpg					2022A 至 2025E 年间，哪些年份的营业利润超过 80 万元？	2022A	2023E	2024E	2025E	A;D
金融数据推理与理解	fs	131411	data/figure/fs/2024-01-10--汽车整车-宇通客车-规模效应和产品结构优化，四季度业绩超预期_page1_no_caption.jpg					2024E 年至 2025E 年间，哪些年份的营业利润高于 2500 百万元？	2024E	2025E	2024E 和 2025E	无	C
金融数据推理与理解	fs	131457	data/figure/fs/2023-12-07--旅游酒店-锦江酒店-品牌矩阵优化，规模效益量质齐升_page4_财务报表与财务指标单位百万元.jpg					2024E 年的流动负债包括哪些具体项目？	短期借款	应付账款及票据	预收款项	其他应付款	A;B;C;D
金融数据推理与理解	fs	131464	data/figure/fs/2023-12-03--电池-孚能科技-广州工控将定增控股，资金资源有望注入公司_page2_no_caption.jpg					2025E 年的流动资产中哪些项目占比较大？	货币资金	应收账款	存货	预付账款	A;C
金融数据推理与理解	fs	131480	data/figure/fs/2023-11-22--通信服务-中国电信-季报点评：净利润双位数增长，布局战略新兴产业_page3_财务报表预测和估值数据汇总.jpg					根据资产负债表，2025E年的总资产相较于2024E年增长了多少？	5.60%	6.80%	7.20%	8.10%	C;D
金融数据推理与理解	sdt	131534	data/figure/sdt/2024-08-20--化学制品-万华化学-系列深度之五：深度报告：聚氨酯优势加强，新材料接力成长_page30_图表2023年国内聚氨酯市场规模估算.jpg					基于2023年的数据，以下哪些原料的单位需求额（需求额/需求量）低于1.5亿元/万吨？	纯MDI	聚合MDI	TDI	聚醚多元醇	B;C
金融数据推理与理解	sdt	131554	data/figure/sdt/2024-08-13--电子元件-东山精密-AI催化消费电子加速增长，汽车业务再添成长动力_page10_图表18公司业绩拆分预测表.jpg					从2022年至2026年，哪项产品收入的复合年增长率（CAGR）最高？	电子电路产品	精密组件产品	总营业收入	无法确定	B
金融数据推理与理解	sdt	131573	data/figure/sdt/2024-07-30--美容护理-百亚股份-公司深度研究：立足大单品策略，电商渠道加速弯道超车_page33_图82卫生巾与裤式卫生巾2023Q4天猫京东pmb抖音累计电商销售额亿元及TOP10排名.jpg					在2023年Q4线上销售额增量前十品牌中，同比增速超过100%的品牌有哪些？	自由点	她研社	白い森林	淘淘氧棉	A;B;C;D
金融数据推理与理解	sdt	131625	data/figure/sdt/2024-06-23--医疗器械-昊海生科-公司深度研究：医美+医药两翼驱动发展，并购+自研强化竞争优势_page39_表12昊海生科可比公司估值情况截至2024年6月18日.jpg					比较2026年预计EPS和PE，以下哪些公司的增长预期较好且估值合理？	爱美客	华熙生物	华东医药	昊海生科	A;D
金融数据推理与理解	sdt	131635	data/figure/sdt/2024-06-19--专用设备-科达制造-领先掘金非洲建材蓝海，陶机主业仍具成长空间_page25_表10全球陶瓷前十大消费国销量及市占率情况.jpg					2020年全球陶瓷消费量前十的国家中，哪些国家的产量超过4亿平？	中国	印度	巴西	越南	A;B
金融数据推理与理解	sdt	131638	data/figure/sdt/2024-06-19--化学制品-键邦股份-新股覆盖研究：键邦股份_page7_表2同行业上市公司指标对比.jpg					根据2023年销售毛利率和ROE（摊薄），以下哪些公司的财务健康状况较好？	呈和科技	风光股份	常青科技	键邦股份	A;D
金融数据推理与理解	sdt	131667	data/figure/sdt/2024-06-06--电机-卧龙电驱-全球电机龙头企业，航空电机具备卡位优势_page13_图表26航空电机与新能源汽车电机的性能指标对比.jpg					根据图表，以下哪两种电动汽车电机的峰值功率和峰值转矩均高于国内驱动电机？	美国通用Bolt	德国宝马i3	日产 Leaf	Remy HVH250-90	A;D
金融数据推理与理解	sdt	131682	data/figure/sdt/2024-05-28--医疗器械-微电生理-冰火电协同布局，国产龙头加速房颤治疗国产化进程_page23_图表38公司业绩拆分预测表.jpg					根据图表，2024年导管类产品销售收入预计增长率为多少？	35.10%	41.40%	40.90%	68.80%	A;C
金融数据推理与理解	sdt	131689	data/figure/sdt/2024-05-23--化学制品-巨化股份-氟化工一体化龙头，HFCs配额全国第一_page24_图表512024年各大头部企业获主流三代制冷剂配额情况万吨.jpg					根据图表，以下哪些企业的主流品种配额占比超过10%？	巨化股份	三美股份	东岳集团	中化蓝天(昊华)	A;B;C;D
金融数据推理与理解	sdt	131690	data/figure/sdt/2024-05-23--钢铁行业-抚顺特钢-中国特殊钢的摇篮，成长的高温合金龙头_page21_图表56公司业绩拆分预测表.jpg					2024年，高温合金的毛利率预计为多少？	28.29%	30.80%	31.68%	27.77%	A;B
金融数据推理与理解	sdt	131721	data/figure/sdt/2024-04-22--化学制品-浙江龙盛-下游需求低迷拖累营收，各项业务稳步推进_page1_图表1公司2023年度财务摘要.jpg					2023年浙江龙盛的营业总收入为15303.11亿元，同比下降27.90%，以下哪些因素可能导致了这一下降？	市场需求低迷	原材料价格上涨	产品价格下降	销售费用增加	A;C
金融数据推理与理解	sdt	131739	data/figure/sdt/2024-03-31--有色金属-中国铝业-铝产业链一体布局，深耕主业迈向全球_page13_图表24中国铝业铝土矿布局.jpg					根据图表，以下哪些矿的2023年产量超过1,000千吨？	平果矿	贵州矿	遵义矿	华兴矿	A;B
金融数据推理与理解	sdt	131748	data/figure/sdt/2024-03-24--银行-常熟银行-详解常熟银行2023年报：净利润同比增19.6%；业绩增长韧性较强_page3_图表7常熟银行存贷款增长情况.jpg					在2022年第四季度和2023年第一季度，常熟银行的对公贷款和票据分别占单季新增贷款的比例是多少？	27%；39%	58%；4%	24%；5%	15%；-101%	A;B
金融数据推理与理解	sdt	131752	data/figure/sdt/2024-03-20--美容护理-润本股份-驱蚊赛道国货龙头，婴童护理业务打开增长空间_page5_表320202022年公司线上渠道主要店铺销售信息.jpg					根据2020年至2022年的数据，以下哪些店铺的销售收入增长最快？	润本旗舰店	润本润峰专卖店	润本官方旗舰店（抖音）	润本京东自营官方旗舰店	C;D
金融数据推理与理解	sdt	131796	data/figure/sdt/2024-02-23--光伏设备-中信博-中信博深度报告：光伏支架乘海风，业绩触底绽新荣_page23_表公司业务收入预测.jpg					在2023E至2025E期间，固定支架的营业收入增长率最高的年份是哪一年？	2023E至2024E	2024E至2025E	2022至2023E	2021至2022	A
金融数据推理与理解	lc	160018	data/figure/lc/2024-01-08--东吴证券-美国经济：3月降息值得加倍下注吗？_page4_图10本轮美国库存尚未出现明显回落.jpg					根据折线图，美国实际库存从2003年到2023年的总体趋势是什么？	持续下降	波动上升	先升后降	保持不变	B
金融数据推理与理解	lc	160028	data/figure/lc/2023-11-26--民生证券-高频数据跟踪周报：工业生产稳步修复_page8_图19本周热轧板卷价格续升元吨.jpg					从2018年至2023年，哪一年的热轧板卷价格整体上最低？	2018年	2019年	2020年	2021年	C
金融数据推理与理解	lc	160045	data/figure/lc/2024-02-27--华安证券-大类资产配置月报第32期：2024年3月：政策博弈加剧，关注“两会”与美联储降息时点_page22_原油库存有所反弹.jpg					根据折线图，2023年1月到2023年3月期间，EIA商业原油库存的变化趋势是？	持续上升	先升后降	持续下降	先降后升	B
金融数据推理与理解	lc	160046	data/figure/lc/2024-06-20--光大期货-宏观周报：政府专项债拉动社融同比增长_page28_no_caption.jpg					根据折线图，2022年6月至2022年12月期间，生猪存栏量的变化趋势是什么？	持续上升	先上升后下降	持续下降	先下降后上升	A
金融数据推理与理解	lc	160092	data/figure/lc/2024-10-09--麦高证券-海外需求观察：2024年第41周_page5_图表8美国制造业PMI及分项.jpg					在2022年至2023年间，美国制造业PMI的就业指数与产出指数相比，哪个指标表现更为稳定？	就业指数	产出指数	两者同样稳定	数据不足以判断	A
金融数据推理与理解	lc	160112	data/figure/lc/2023-11-26--东海证券-宏观周报：地产销售恢复偏缓，风险化解力度加大_page7_图9美元兑离岸人民币汇率.jpg					从2023年5月到8月，美元兑离岸人民币汇率的变化趋势是什么？	稳步上升	大幅下降	波动上升	保持稳定	C
金融数据推理与理解	lc	160114	data/figure/lc/2024-09-30--国泰期货-海外研究：海外宏观及大类资产周度报告_page16_美德2年期国债收益率利差.jpg					在2024年7月26日到2024年9月26日期间，美德2年期利差与美元指数之间的关系是？	两者均持续上升	两者均持续下降	利差下降，美元指数上升	利差上升，美元指数下降	B
金融数据推理与理解	sdt	310002	data/figure/sdt/2024-09-22--航运港口-中远海能-全球油气航运龙头，油运上行凸显价值_page18_图表38中远海能估值模型核心假设.jpg	data/markdown/2024-09-22--航运港口-中远海能-全球油气航运龙头，油运上行凸显价值_page18_图表38中远海能估值模型核心假设.md				2025年LNG运输业务的营业收入预计为18.58亿元，相比2024年的增长率是多少？	0.01	0.1363	0.0119	0.2818	C
金融数据推理与理解	sdt	310027	data/figure/sdt/2024-08-11--煤炭行业-上海能源-主业高成长将落地，绿能转型持续深化_page6_图表9上海能源20132023年自产煤吨煤毛利及成本测算表.jpg	data/markdown/2024-08-11--煤炭行业-上海能源-主业高成长将落地，绿能转型持续深化_page6_图表9上海能源20132023年自产煤吨煤毛利及成本测算表.md				根据图表，2019年自产煤吨煤销售毛利率比2018年下降了多少百分点？	0.076	0.096	0.107	0.122	B
金融数据推理与理解	sdt	310090	data/figure/sdt/2024-05-23--化学制品-巨化股份-氟化工一体化龙头，HFCs配额全国第一_page24_图表512024年各大头部企业获主流三代制冷剂配额情况万吨.jpg	data/markdown/2024-05-23--化学制品-巨化股份-氟化工一体化龙头，HFCs配额全国第一_page24_图表512024年各大头部企业获主流三代制冷剂配额情况万吨.md				根据图表，巨化股份的主流品种配额占比为30.7%，请问其主流品种配额是多少万吨？	22.42	11.71	7.64	9.6	A
金融数据推理与理解	sdt	310097	data/figure/sdt/2024-05-12--电源设备-科威尔-公司首次覆盖报告：测试电源龙头，多场景全维度拓宽产品应用领域_page14_表52025年国内新增新能源车产能有望带来车载电源测试电源065亿市场.jpg	data/markdown/2024-05-12--电源设备-科威尔-公司首次覆盖报告：测试电源龙头，多场景全维度拓宽产品应用领域_page14_表52025年国内新增新能源车产能有望带来车载电源测试电源065亿市场.md				假设国内厂商占全球新能源汽车市场份额保持不变，2025年国内新增车载电源产能带来的全国测试电源市场容量为多少亿元？	0.64	0.6	0.63	0.65	A
金融数据推理与理解	sdt	310120	data/figure/sdt/2024-03-20--半导体-扬杰科技-功率龙头有望进入边际改善周期_page22_图表56公司营收测算汇总亿元.jpg	data/markdown/2024-03-20--半导体-扬杰科技-功率龙头有望进入边际改善周期_page22_图表56公司营收测算汇总亿元.md				在2022年，半导体芯片的毛利率为34.15%，而半导体硅片的毛利率为27.97%，两者相差多少个百分点？	6.18	7.18	8.18	9.18	A
金融数据推理与理解	fs	310149	data/figure/fs/2024-08-05--中药-佐力药业-乌灵胶囊增速亮眼_page2_附表财务预测与估值.jpg	data/markdown/2024-08-05--中药-佐力药业-乌灵胶囊增速亮眼_page2_附表财务预测与估值.md				2023 年的营业利润占营业收入的比例是多少？	0.234	0.256	0.278	0.292	A
金融数据推理与理解	fs	310158	data/figure/fs/2024-07-24--汽车零部件-拓普集团-订单释放叠加降本增效，二季度业绩超预期_page1_no_caption.jpg	data/markdown/2024-07-24--汽车零部件-拓普集团-订单释放叠加降本增效，二季度业绩超预期_page1_no_caption.md				2023 年的营业利润占营业收入的比例是多少？	0.125	0.146	0.138	0.152	C
金融数据推理与理解	fs	310168	data/figure/fs/2024-05-20--有色金属-兴业银锡-2023年报及2024一季报点评：复产+技改带动23年业绩大幅增长，量价齐升继续提振业绩释放_page1_图表1财务预测摘要.jpg	data/markdown/2024-05-20--有色金属-兴业银锡-2023年报及2024一季报点评：复产+技改带动23年业绩大幅增长，量价齐升继续提振业绩释放_page1_图表1财务预测摘要.md				从 2023 年到 2026 年，归属于母公司所有者权益的增长幅度最大的一年是哪一年？	2024 年	2025 年	2026 年	2023 年	B
金融数据推理与理解	3.1	330037	data/figure/31/2024-06-30--文化传媒-万达电影-深度报告：重整旗鼓，三大战略蓄势待发_page44_图表各公司储备的重要片单截至2024年6月26日.jpg,data/figure/31/2024-06-19--专用设备-科达制造-领先掘金非洲建材蓝海，陶机主业仍具成长空间_page9_表3公司主营业务整体毛利率分产品毛利率营收占比情况.jpg,data/figure/31/2024-05-23--化学制品-巨化股份-氟化工一体化龙头，HFCs配额全国第一_page24_图表512024年各大头部企业获主流三代制冷剂配额情况万吨.jpg,data/figure/31/2024-02-27--消费电子-飞荣达-深度报告：华为散热核心供应商，“服务器+AI终端”多重驱动_page30_表可比公司估值表2024223.jpg,data/figure/31/2024-03-19--仪器仪表-容知日新-智能运维百亿蓝海，行业龙头领跑掘金_page46_图表75公司盈利预测.jpg,data/figure/31/2024-06-18--风电设备-盘古智能-量产元年将至，国产风电液压变桨龙头蓄势待飞_page33_图表56盘古智能盈利预测.jpg,data/figure/31/2024-05-13--光伏设备-福莱特-玻璃龙头，盈利上行_page13_表5各省听证会产能公示情况.jpg,data/figure/31/2024-08-04--半导体-海光信息-稀缺CPU+AI双料厂商，深算系列有望迎来质变突破_page16_图33海光7285与Intel同期铂金系列产品性能对比.jpg,data/figure/31/2024-03-01--汽车零部件-星宇股份-自主车灯龙头的复盘与展望_page47_表312023年分车系代表性车型车灯配置情况ADB车灯.jpg,data/figure/31/2024-08-20--化学制品-万华化学-系列深度之五：深度报告：聚氨酯优势加强，新材料接力成长_page11_图表万华化学精细化学品及新材料主要产品产能截至2024年7月.jpg					PMMA产业链中，MMA的现有产能与PMMA的现有产能之比是多少？	0.61	0.5	0.67	0.55	A
