fintype	type	index	image	md_path	background_story	information	round	question	A	B	C	D	answer
投资分析	hg	210906	data/figure/hg/2024-09-27--医药商业-百洋医药-公司首次覆盖报告：品牌运营领军者，创新驱动未来增长_page12_图20预计到2033年全球核医学市场规模将超过314亿美元.jpg				4.0	预测到2033年全球核医学市场规模将超过314亿美元，这反映了什么？	市场需求饱和	行业创新推动持续增长	政策限制导致市场停滞	B	
投资分析	hg	210906	data/figure/hg/2024-09-27--医药商业-百洋医药-公司首次覆盖报告：品牌运营领军者，创新驱动未来增长_page12_图20预计到2033年全球核医学市场规模将超过314亿美元.jpg				5.0	如果要投资于全球核医学市场，你认为哪个时间段的投资回报率最高？	2023-2025E	2028-2030E	2030-2033E	C	
投资分析	hg	210906	data/figure/hg/2024-09-27--医药商业-百洋医药-公司首次覆盖报告：品牌运营领军者，创新驱动未来增长_page12_图20预计到2033年全球核医学市场规模将超过314亿美元.jpg				6.0	为什么说创新驱动是未来增长的关键？	因为技术创新可以降低生产成本	因为创新可以带来新的市场需求和增长点	因为传统模式已经不再适用	B	
投资分析	hg	210922	data/figure/hg/2024-09-24--交运设备-春风动力-中国全地形车及中大排摩托车龙头，出海、高端化引领新成长_page5_图2公司近五年主营业务收入占比.jpg				1.0	请你描述一下这个图片，以下为选项	这是一张显示公司近五年主营业务收入占比的柱状图	这是一张显示公司近五年主营业务收入趋势的折线图	这是一张显示公司近五年主营业务收入增长率的饼图	A	
投资分析	hg	210922	data/figure/hg/2024-09-24--交运设备-春风动力-中国全地形车及中大排摩托车龙头，出海、高端化引领新成长_page5_图2公司近五年主营业务收入占比.jpg				2.0	从图中可以看出，全地形车在2019年到2023年的占比变化情况是？	逐年下降	先升后降	保持稳定	C	
投资分析	hg	210922	data/figure/hg/2024-09-24--交运设备-春风动力-中国全地形车及中大排摩托车龙头，出海、高端化引领新成长_page5_图2公司近五年主营业务收入占比.jpg				3.0	根据图表数据，我们可以推测出什么结论？	全地形车业务对公司的贡献度逐年降低	摩托车业务对公司的重要性逐渐增加	配件及其他业务对公司的影响较小	B	
投资分析	hg	210922	data/figure/hg/2024-09-24--交运设备-春风动力-中国全地形车及中大排摩托车龙头，出海、高端化引领新成长_page5_图2公司近五年主营业务收入占比.jpg				4.0	如果公司想要进一步提升全地形车业务的收入占比，可以采取哪些措施？	减少其他业务的投资	加大全地形车产品的研发和市场推广力度	提高配件及其他业务的收入	B	
投资分析	hg	210922	data/figure/hg/2024-09-24--交运设备-春风动力-中国全地形车及中大排摩托车龙头，出海、高端化引领新成长_page5_图2公司近五年主营业务收入占比.jpg				5.0	从长期来看，公司应该更加重视哪一项业务的发展？	全地形车	摩托车	配件及其他	A	
投资分析	hg	210922	data/figure/hg/2024-09-24--交运设备-春风动力-中国全地形车及中大排摩托车龙头，出海、高端化引领新成长_page5_图2公司近五年主营业务收入占比.jpg				6.0	为什么说全地形车业务对公司来说非常重要？	全地形车业务的收入占比一直较高	全地形车业务的利润空间较大	全地形车业务的市场需求增长较快	A	
投资分析	hg	210925	data/figure/hg/2024-09-24--交运设备-春风动力-中国全地形车及中大排摩托车龙头，出海、高端化引领新成长_page12_图16全球ATVUTVSSV市场空间占比测算.jpg				1.0	请你描述一下这个图片，以下为选项	这是一个关于ATV和UTV/SSV市场空间占比的柱状图，显示了2024年至2028年的预测数据。	这是一张关于ATV和UTV/SSV销量的饼图，显示了2024年至2028年的预测数据。	这是一个关于ATV和UTV/SSV市场份额的折线图，显示了2024年至2028年的预测数据。	A	
投资分析	hg	210925	data/figure/hg/2024-09-24--交运设备-春风动力-中国全地形车及中大排摩托车龙头，出海、高端化引领新成长_page12_图16全球ATVUTVSSV市场空间占比测算.jpg				2.0	从图表中可以看出，ATV和UTV/SSV市场空间占比的变化趋势是什么？以下为选项	ATV市场空间占比逐年上升，UTV/SSV市场空间占比逐年下降	ATV市场空间占比逐年下降，UTV/SSV市场空间占比逐年上升	ATV和UTV/SSV市场空间占比均保持稳定	B	
投资分析	hg	210925	data/figure/hg/2024-09-24--交运设备-春风动力-中国全地形车及中大排摩托车龙头，出海、高端化引领新成长_page12_图16全球ATVUTVSSV市场空间占比测算.jpg				3.0	根据图表数据，你认为未来几年ATV市场的空间占比会如何变化？以下为选项	继续上升	保持稳定	可能下降	C	
投资分析	hg	210925	data/figure/hg/2024-09-24--交运设备-春风动力-中国全地形车及中大排摩托车龙头，出海、高端化引领新成长_page12_图16全球ATVUTVSSV市场空间占比测算.jpg				4.0	如果企业想要应对ATV市场空间占比下降的趋势，可以采取哪些策略？以下为选项	提高产品价格	扩大市场份额	降低生产成本	B	
投资分析	hg	210972	data/figure/hg/2024-07-30--美容护理-百亚股份-公司深度研究：立足大单品策略，电商渠道加速弯道超车_page26_图6520092023年中国吸收性卫生用品网购销售销售收入占比.jpg				1.0	请你描述一下这个图片，以下为选项	2009年至2023年中国吸收性卫生用品网购销售收入占比的变化趋势图	2009年至2023年中国吸收性卫生用品实体店销售收入占比的变化趋势图	2009年至2023年中国吸收性卫生用品总销售收入占比的变化趋势图	A	
投资分析	hg	210972	data/figure/hg/2024-07-30--美容护理-百亚股份-公司深度研究：立足大单品策略，电商渠道加速弯道超车_page26_图6520092023年中国吸收性卫生用品网购销售销售收入占比.jpg				2.0	根据第一轮的描述，这张图表显示了哪三种类型的卫生用品？	成人失禁用品、婴儿卫生用品、女性卫生用品	成人失禁用品、儿童卫生用品、女性卫生用品	成人失禁用品、婴儿卫生用品、男性卫生用品	A	
投资分析	hg	210972	data/figure/hg/2024-07-30--美容护理-百亚股份-公司深度研究：立足大单品策略，电商渠道加速弯道超车_page26_图6520092023年中国吸收性卫生用品网购销售销售收入占比.jpg				3.0	从图表中可以看出，哪种类型的卫生用品在2009年至2023年的网购销售收入占比最高？	成人失禁用品	婴儿卫生用品	女性卫生用品	B	
投资分析	hg	210972	data/figure/hg/2024-07-30--美容护理-百亚股份-公司深度研究：立足大单品策略，电商渠道加速弯道超车_page26_图6520092023年中国吸收性卫生用品网购销售销售收入占比.jpg				4.0	结合第四轮的答案，你认为导致婴儿卫生用品网购销售收入占比逐年上升的原因可能是什么？	人口老龄化加剧	新生儿数量增加	女性卫生意识提高	B	
投资分析	hg	210972	data/figure/hg/2024-07-30--美容护理-百亚股份-公司深度研究：立足大单品策略，电商渠道加速弯道超车_page26_图6520092023年中国吸收性卫生用品网购销售销售收入占比.jpg				5.0	根据第五轮的答案，如果预测未来几年新生儿数量继续增加，对婴儿卫生用品的网购销售收入占比会有什么影响？	进一步上升	保持不变	下降	A	
投资分析	hg	211000	data/figure/hg/2024-07-24--物流行业-东航物流-电商出海东风助力，航空物流龙头起飞_page12_图表292024年夏秋中国与部分国家地区周航班量.jpg				2.0	根据图片，哪个国家或地区的航班量最高？以下为选项	日本	韩国	中东地区	A	
投资分析	hg	211000	data/figure/hg/2024-07-24--物流行业-东航物流-电商出海东风助力，航空物流龙头起飞_page12_图表292024年夏秋中国与部分国家地区周航班量.jpg				3.0	如果要分析航空物流行业的发展趋势，你认为哪些因素可能影响这些航班量的变化？以下为选项	经济政策、市场需求、季节性变化	天气状况、飞行员数量、机场设施	燃油价格、航空公司竞争、国际关系	A	
投资分析	hg	211000	data/figure/hg/2024-07-24--物流行业-东航物流-电商出海东风助力，航空物流龙头起飞_page12_图表292024年夏秋中国与部分国家地区周航班量.jpg				4.0	假设你是东航物流的市场分析师，基于这张图表，你会建议公司重点关注哪个市场以扩大业务？以下为选项	日本和韩国	中东地区和俄罗斯	澳大利亚和美国	A	
投资分析	hg	211000	data/figure/hg/2024-07-24--物流行业-东航物流-电商出海东风助力，航空物流龙头起飞_page12_图表292024年夏秋中国与部分国家地区周航班量.jpg				5.0	结合当前全球电商出海的趋势，你认为航空物流行业在未来几年内可能会面临哪些挑战？以下为选项	运输成本上升、环保法规严格、人力资源短缺	技术更新缓慢、客户需求减少、市场竞争加剧	政策变动频繁、基础设施不足、安全标准提高	A	
投资分析	hg	211000	data/figure/hg/2024-07-24--物流行业-东航物流-电商出海东风助力，航空物流龙头起飞_page12_图表292024年夏秋中国与部分国家地区周航班量.jpg				6.0	如果你是一名投资者，看到这张图表后，你会如何评估东航物流的投资价值？以下为选项	关注其在高航班量市场的市场份额和盈利能力	评估其在低航班量市场的潜在增长机会	考虑其在全球范围内的网络布局和资源整合能力	A	
投资分析	hg	211007	data/figure/hg/2024-07-23--橡胶制品-利通科技-利通科技首次覆盖报告：深耕橡胶软管，石油管持续放量_page4_图7公司在建工程情况.jpg				2.0	根据图片，2021年在建工程的金额是多少，以下为选项	3,067.83万元	6,609.13万元	2,721.46万元	B	
投资分析	hg	211007	data/figure/hg/2024-07-23--橡胶制品-利通科技-利通科技首次覆盖报告：深耕橡胶软管，石油管持续放量_page4_图7公司在建工程情况.jpg				3.0	与2020年相比，2021年在建工程金额增加了多少，以下为选项	3,541.30万元	2,541.30万元	3,541.30亿元	A	
投资分析	pg	220273	data/figure/pg/2024-06-17--有色金属-金徽股份-甘肃铅锌龙头，江洛整合值得期待_page8_图表122023年全球锌资源储量占比.jpg,data/figure/pg/2024-07-30--美容护理-百亚股份-公司深度研究：立足大单品策略，电商渠道加速弯道超车_page14_图252023年全球女性卫生用品市场公司竞争格局.jpg,data/figure/pg/2024-06-13--化学制品-硅宝科技-公司拟以现金方式收购江苏嘉好100%股权_page5_评级分布RatingDistribution.jpg				1.0	假设硅宝科技收购江苏嘉好后，其评级分布将如何变化？结合2023年全球锌资源储量和女性卫生用品市场数据进行推理。	优大于市的比例将增加	中性比例将减少	劣于大市的比例将不变	无法确定评级分布的变化	D
投资分析	hg	220419	data/figure/hg/2023-06-02--粤开证券-【粤开宏观】从财税视角看海南：“热带宝地”的财政债务形势_page6_图表42021年海南省一般公共预算收支预算级次构成图.jpg,data/figure/hg/2023-06-02--粤开证券-【粤开宏观】从财税视角看海南：“热带宝地”的财政债务形势_page6_图表3海南省2021年各地市产业结构.jpg,data/figure/hg/2023-06-02--粤开证券-【粤开宏观】从财税视角看海南：“热带宝地”的财政债务形势_page7_图表62020年海南省创造税收收入分税种构成.jpg,data/figure/hg/2023-06-02--粤开证券-【粤开宏观】从财税视角看海南：“热带宝地”的财政债务形势_page7_图表52020年海南省创造的税收收入来源分行业对比.jpg				1.0	根据图表3，海南省2020年创造税收收入中，增值税占比为37.9%，企业所得税占比为20.8%。请问两者之和占总创造税收收入的比例是多少？	58.7%	57.7%	56.7%	55.7%	A
